timestamp(ms),GPS.Lat,GPS.Lng,x,y,Accel X,Accel Y,Accel Z,Accel Magnitude
1915130.761,301395776,-976298596,-3011,-3955,0.116608277,0.076405093,-9.88353157,9.884514734
1915230.761,301395774,-976298595,-3013,-3954,0.074334681,0.026062177,-9.870670319,9.870984623
1915330.761,301395772,-976298593,-3015,-3952,0.055286843,0.063621588,-9.813869476,9.814231424
1915430.761,301395772,-976298593,-3015,-3952,0.059254572,0.046050131,-9.815029144,9.815316033
1915530.761,301395770,-976298591,-3017,-3950,0.071414493,0.015584297,-9.838618279,9.838889802
1915630.761,301395770,-976298591,-3017,-3950,0.092081718,0.114409521,-9.890490532,9.891580841
1915730.761,301395769,-976298590,-3018,-3949,0.059560042,0.027198464,-9.821331978,9.821550233
1915830.761,301395769,-976298590,-3018,-3949,0.078831486,0.062043086,-9.841071129,9.841582429
1915930.761,301395768,-976298590,-3019,-3949,0.077857003,0.059277907,-9.852287292,9.852773238
1916030.761,301395768,-976298590,-3019,-3949,0.028944673,0.045456968,-9.821044922,9.821192773
1916130.761,301395767,-976298590,-3020,-3949,0.088199876,0.052649114,-9.856421471,9.856956698
1916230.761,301395767,-976298590,-3020,-3949,0.072529353,0.069607407,-9.821734428,9.822248871
1916330.761,301395766,-976298590,-3021,-3949,0.070161037,0.063845359,-9.822636604,9.823094658
1916430.761,301395766,-976298590,-3021,-3949,0.044812713,0.00618236,-9.817168236,9.817272461
1916530.761,301395765,-976298589,-3022,-3948,0.069275431,0.077715591,-9.859852791,9.860402419
1916630.761,301395765,-976298589,-3022,-3948,0.061977226,0.037740257,-9.820760727,9.821028803
1916730.761,301395764,-976298589,-3023,-3948,0.082835779,0.084857434,-9.848633766,9.849347674
1916830.761,301395764,-976298589,-3023,-3948,0.080823861,0.061809827,-9.815160751,9.815688133
1916930.761,301395763,-976298588,-3024,-3947,0.112908967,0.071733609,-9.849495888,9.850404225
1917030.761,301395763,-976298588,-3024,-3947,0.025993213,0.009497078,-9.839294434,9.839333351
1917130.761,301395763,-976298588,-3024,-3947,0.075148299,0.065779291,-9.843959808,9.84446641
1917230.761,301395763,-976298588,-3024,-3947,0.047839019,0.044729177,-9.811396599,9.811615183
1917330.761,301395762,-976298587,-3025,-3946,0.070889905,0.080261238,-9.839341164,9.839923871
1917430.761,301395762,-976298587,-3025,-3946,0.085247621,0.027919414,-9.805307388,9.805717701
1917530.761,301395761,-976298586,-3026,-3945,0.042061534,0.076106414,-9.840215683,9.840599882
1917630.761,301395761,-976298586,-3026,-3945,0.077645242,0.059740718,-9.866621971,9.867108333
1917730.761,301395760,-976298584,-3027,-3943,0.060945112,0.053868487,-9.866942406,9.867277667
1917830.761,301395760,-976298584,-3027,-3943,0.074982874,0.058678165,-9.841157913,9.841618497
1917930.761,301395760,-976298583,-3027,-3942,0.055641938,0.060516056,-9.81622982,9.816574051
1918030.761,301395760,-976298583,-3027,-3942,0.067278527,0.035547201,-9.821669579,9.821964331
1918130.761,301395759,-976298582,-3028,-3941,0.127607718,0.045314092,-9.828273773,9.829206604
1918230.761,301395759,-976298582,-3028,-3941,0.033478852,0.003165089,-9.78123188,9.781289687
1918330.761,301395758,-976298582,-3029,-3941,0.054444645,0.153398871,-9.856464386,9.857808358
1918430.761,301395758,-976298582,-3029,-3941,0.021797769,0.071770415,-9.826325417,9.826611691
1918530.761,301395758,-976298582,-3029,-3941,0.097300895,0.00189044,-9.848626137,9.849106955
1918630.761,301395758,-976298582,-3029,-3941,0.077329896,0.095187813,-9.856021881,9.856784869
1918730.761,301395758,-976298581,-3029,-3940,0.086252213,0.016150441,-9.887821198,9.888210572
1918830.761,301395758,-976298581,-3029,-3940,0.098391838,0.035282612,-9.870994568,9.871547983
1918930.761,301395758,-976298581,-3029,-3940,0.0570108,0.047585182,-9.859173775,9.859453438
1919030.761,301395758,-976298581,-3029,-3940,0.036944009,0.057078745,-9.795260429,9.7954964
1919130.761,301395757,-976298582,-3030,-3941,0.136848152,0.049722183,-9.824981689,9.826060498
1919230.761,301395757,-976298582,-3030,-3941,0.058509413,0.017753556,-9.837906837,9.838096843
1919330.761,301395756,-976298581,-3031,-3940,0.067806363,0.078421645,-9.82311058,9.823657625
1919430.761,301395756,-976298581,-3031,-3940,0.056799911,0.056210525,-9.841365814,9.841690248
1919530.761,301395755,-976298580,-3032,-3939,0.04862475,0.041181602,-9.833111763,9.833318221
1919630.761,301395755,-976298580,-3032,-3939,0.086661361,0.068521447,-9.834739685,9.835360189
1919730.761,301395754,-976298581,-3033,-3940,0.081685975,0.08462324,-9.859956741,9.860658225
1919830.761,301395754,-976298581,-3033,-3940,0.070685424,0.048383344,-9.828948975,9.829322221
1919930.761,301395753,-976298581,-3034,-3940,0.046877094,0.041873947,-9.823244095,9.823445192
1920030.761,301395753,-976298581,-3034,-3940,0.077082254,0.066866517,-9.828193665,9.828723392
1920130.761,301395754,-976298581,-3033,-3940,0.06688454,0.041549474,-9.847768784,9.848083566
1920230.761,301395754,-976298581,-3033,-3940,0.067324772,0.079719409,-9.836607933,9.837161351
1920330.761,301395753,-976298580,-3034,-3939,0.086717486,0.061089933,-9.841222763,9.841794418
1920430.761,301395753,-976298580,-3034,-3939,0.075245105,0.055398304,-9.843075752,9.843519242
1920530.761,301395753,-976298579,-3034,-3938,0.052733503,0.057146914,-9.798314095,9.798622642
1920630.761,301395753,-976298579,-3034,-3938,0.04483711,0.046343315,-9.843523026,9.843734232
1920730.761,301395753,-976298580,-3034,-3939,0.090904318,0.106745332,-9.844195366,9.84519378
1920830.761,301395753,-976298580,-3034,-3939,0.075123921,0.025404904,-9.789778709,9.790099907
1920930.761,301395752,-976298581,-3035,-3940,0.039166804,0.031016406,-9.821896553,9.822023618
1921030.761,301395752,-976298581,-3035,-3940,0.082655378,0.019230234,-9.880641937,9.881006366
1921130.761,301395752,-976298582,-3035,-3941,0.069784693,0.075900741,-9.886244774,9.886782417
1921230.761,301395752,-976298582,-3035,-3941,0.10537865,0.07220801,-9.857140541,9.857968264
1921330.761,301395752,-976298582,-3035,-3941,0.023720557,0.128329292,-9.714948654,9.715825154
1921430.761,301395752,-976298582,-3035,-3941,0.068627983,0.005209087,-9.790624619,9.790866527
1921530.761,301395751,-976298582,-3036,-3941,0.051037967,0.068108149,-9.837851524,9.838219667
1921630.761,301395751,-976298582,-3036,-3941,0.055842601,0.141408667,-9.827562332,9.828738281
1921730.761,301395750,-976298581,-3037,-3940,0.077101432,-0.06420546,-9.881639481,9.882148845
1921830.761,301395750,-976298581,-3037,-3940,0.050238553,0.122111894,-9.886900902,9.887782596
1921930.761,301395750,-976298580,-3037,-3939,0.052876383,0.059321579,-9.880458832,9.880778395
1922030.761,301395750,-976298580,-3037,-3939,0.051974945,0.037074149,-9.843378067,9.843585102
1922130.761,301395750,-976298581,-3037,-3940,0.038955003,0.035591457,-9.803938866,9.804080861
1922230.761,301395750,-976298581,-3037,-3940,0.099611655,0.101252906,-9.827116966,9.82814339
1922330.761,301395751,-976298582,-3036,-3941,0.107591353,0.028015722,-9.849901199,9.850528636
1922430.761,301395751,-976298582,-3036,-3941,0.065699056,0.049660884,-9.800837517,9.801183531
1922530.761,301395751,-976298582,-3036,-3941,0.017742682,0.059641082,-9.787242889,9.787440689
1922630.761,301395751,-976298582,-3036,-3941,0.06725046,0.04916526,-9.825608253,9.825961398
1922730.761,301395751,-976298583,-3036,-3942,0.035783105,0.050478693,-9.82175827,9.821953169
1922830.761,301395751,-976298583,-3036,-3942,0.076248206,0.049136236,-9.859825134,9.860242382
1922930.761,301395751,-976298583,-3036,-3942,0.093351923,0.070723251,-9.852771759,9.8534678
1923030.761,301395751,-976298583,-3036,-3942,0.05727616,0.028035304,-9.865437508,9.865643606
1923130.761,301395751,-976298582,-3036,-3941,0.337323844,0.289519191,-10.15351009,10.16323649
1923230.761,301395751,-976298582,-3036,-3941,0.136314288,0.066698112,-10.10123444,10.10237434
1923330.761,301395750,-976298581,-3037,-3940,0.007730728,-0.070919074,-9.797950745,9.798210453
1923430.761,301395750,-976298581,-3037,-3940,0.110219337,0.061068382,-9.919838905,9.920639171
1923530.761,301395750,-976298581,-3037,-3940,0.014781564,0.080484301,-9.844664574,9.845004662
1923630.761,301395750,-976298581,-3037,-3940,0.091054335,0.006530748,-9.794725418,9.795150819
1923730.761,301395750,-976298581,-3037,-3940,0.073837876,0.034066413,-9.828288078,9.828624477
1923830.761,301395750,-976298581,-3037,-3940,0.122548357,0.144024804,-9.827484131,9.829303413
1923930.761,301395751,-976298581,-3036,-3940,-0.006119336,-0.004750427,-9.865053177,9.865056219
1924030.761,301395751,-976298581,-3036,-3940,0.03755182,0.097724088,-9.850069046,9.850625379
1924130.761,301395751,-976298581,-3036,-3940,-0.125210315,0.049314953,-9.811627388,9.812550208
1924230.761,301395751,-976298581,-3036,-3940,-0.123520538,0.025371665,-9.867036819,9.867842553
1924330.761,301395751,-976298583,-3036,-3942,-0.279465944,0.026573986,-9.858798981,9.862794976
1924430.761,301395751,-976298583,-3036,-3942,-0.295811594,0.012689558,-9.795935631,9.800409196
1924530.761,301395750,-976298585,-3037,-3944,-0.151994646,0.02013764,-9.883938789,9.885127915
1924630.761,301395750,-976298585,-3037,-3944,-0.156140968,0.090038508,-9.852068901,9.8537175
1924730.761,301395750,-976298588,-3037,-3947,-0.05452951,0.011535338,-9.846179008,9.84633676
1924830.761,301395750,-976298588,-3037,-3947,-0.240965232,0.029546352,-9.740241051,9.743266031
1924930.761,301395750,-976298593,-3037,-3952,-0.101094984,-0.004591341,-9.885237694,9.885755689
1925030.761,301395750,-976298593,-3037,-3952,-0.098594442,0.111696258,-9.821210861,9.822340846
1925130.761,301395750,-976298597,-3037,-3956,-0.223370463,-0.158315912,-9.767508507,9.771344878
1925230.761,301395750,-976298597,-3037,-3956,-0.014143208,0.078986183,-9.909394264,9.909719145
1925330.761,301395751,-976298602,-3036,-3961,0.015963459,0.050983477,-9.738060951,9.738207496
1925430.761,301395751,-976298602,-3036,-3961,0.212377876,0.078729145,-9.789863586,9.792483428
1925530.761,301395752,-976298607,-3035,-3966,0.108271249,-0.094622701,-9.808132172,9.809186144
1925630.761,301395752,-976298607,-3035,-3966,0.274847776,0.016187312,-9.890918732,9.894749956
1925730.761,301395753,-976298612,-3034,-3971,0.195972472,0.039585751,-9.833436012,9.835468268
1925830.761,301395753,-976298612,-3034,-3971,0.17824015,-0.102124877,-9.842427254,9.844570752
1925930.761,301395754,-976298616,-3033,-3975,0.127672002,-0.008304766,-9.831585884,9.832418324
1926030.761,301395754,-976298616,-3033,-3975,0.232866958,0.025787707,-9.785451889,9.788256264
1926130.761,301395755,-976298621,-3032,-3980,0.278942794,0.016179882,-9.870840073,9.874793902
1926230.761,301395755,-976298621,-3032,-3980,0.117419414,-0.109917603,-9.790602684,9.791923719
1926330.761,301395755,-976298625,-3032,-3984,-0.028910477,0.055854768,-9.904978752,9.905178426
1926430.761,301395755,-976298625,-3032,-3984,0.089857422,-0.074990481,-9.884847641,9.885540492
1926530.761,301395756,-976298630,-3031,-3989,0.272958398,-0.010061013,-9.867274284,9.871054114
1926630.761,301395756,-976298630,-3031,-3989,0.317132205,0.106194422,-9.870532036,9.87619627
1926730.761,301395756,-976298634,-3031,-3993,0.276189238,-0.055457059,-9.829592705,9.833628462
1926830.761,301395756,-976298634,-3031,-3993,0.185861453,0.044281062,-9.886566162,9.888412197
1926930.761,301395757,-976298636,-3030,-3995,0.108841673,-0.004875838,-9.878056526,9.878657349
1927030.761,301395757,-976298636,-3030,-3995,0.080613859,0.051654428,-9.767753601,9.768222826
1927130.761,301395757,-976298636,-3030,-3995,0.105091497,-0.050717529,-9.869729042,9.870418829
1927230.761,301395758,-976298639,-3029,-3998,0.257867694,0.025736397,-9.877155304,9.880554388
1927330.761,301395758,-976298639,-3029,-3998,0.284406662,0.066326797,-9.852974892,9.857301893
1927430.761,301395758,-976298641,-3029,-4000,0.310370356,-0.015821069,-9.758645058,9.76359224
1927530.761,301395759,-976298642,-3028,-4001,0.366048187,0.037281416,-9.840939522,9.847815588
1927630.761,301395759,-976298642,-3028,-4001,0.368950933,0.02620567,-9.892516136,9.899428622
1927730.761,301395758,-976298642,-3029,-4001,0.363372505,-0.042980205,-9.817164421,9.823981074
1927830.761,301395758,-976298642,-3029,-4001,0.305917382,0.108002096,-9.842015266,9.847360784
1927930.761,301395758,-976298641,-3029,-4000,0.359030545,0.020351656,-9.852057457,9.858618223
1928030.761,301395758,-976298641,-3029,-4000,0.135254756,-0.067704499,-9.831893921,9.833057298
1928130.761,301395758,-976298641,-3029,-4000,0.019637104,-0.155861989,-9.788731575,9.789992054
1928230.761,301395758,-976298641,-3029,-4000,0.087838136,0.103010774,-9.75028801,9.75122777
1928330.761,301395757,-976298641,-3030,-4000,0.114241652,-0.022763915,-9.857098579,9.857786859
1928430.761,301395757,-976298641,-3030,-4000,0.166690901,0.050788723,-9.8712883,9.872826244
1928530.761,301395757,-976298641,-3030,-4000,0.091418564,0.021020129,-9.845116615,9.845563487
1928630.761,301395757,-976298641,-3030,-4000,0.083188705,-0.02605365,-9.814271927,9.814659067
1928730.761,301395756,-976298640,-3031,-3999,0.136136174,0.119404435,-9.83110714,9.832774688
1928830.761,301395756,-976298640,-3031,-3999,0.099466234,-0.085914165,-9.890770912,9.891644151
1928930.761,301395756,-976298640,-3031,-3999,0.127110794,0.085552827,-9.858695984,9.859886558
1929030.761,301395756,-976298640,-3031,-3999,0.111954354,-0.034223255,-9.850973129,9.851668722
1929130.761,301395755,-976298640,-3032,-3999,0.060614139,0.060750183,-9.824734688,9.825109483
1929230.761,301395755,-976298640,-3032,-3999,0.078763217,0.015703985,-9.79845047,9.798779611
1929330.761,301395754,-976298637,-3033,-3996,0.125618055,0.023926254,-9.831259727,9.832091344
1929430.761,301395754,-976298637,-3033,-3996,0.104490556,0.045930769,-9.8573246,9.857985402
1929530.761,301395753,-976298635,-3034,-3994,0.128938809,0.012938364,-9.864219666,9.865070817
1929630.761,301395753,-976298635,-3034,-3994,0.1462477,0.037636459,-9.853029251,9.854186436
1929730.761,301395753,-976298634,-3034,-3993,0.09841679,0.022047274,-9.808039665,9.808558203
1929830.761,301395753,-976298634,-3034,-3993,0.088105746,0.032327749,-9.795848846,9.796298399
1929930.761,301395753,-976298633,-3034,-3992,0.076265186,0.000268422,-9.810486794,9.81078323
1930030.761,301395753,-976298633,-3034,-3992,0.082339868,0.034889802,-9.804690361,9.805098175
1930130.761,301395752,-976298632,-3035,-3991,0.145335734,0.019386249,-9.822005272,9.823099606
1930230.761,301395752,-976298632,-3035,-3991,0.0909798,0.066540152,-9.842253685,9.842899091
1930330.761,301395751,-976298630,-3036,-3989,0.114818312,0.017175257,-9.850283623,9.850967754
1930430.761,301395751,-976298630,-3036,-3989,0.085633144,0.009548151,-9.829503059,9.829880701
1930530.761,301395751,-976298631,-3036,-3990,0.11345049,0.020719163,-9.844622612,9.8452981
1930630.761,301395751,-976298631,-3036,-3990,0.111469053,0.016089039,-9.849077225,9.849721132
1930730.761,301395750,-976298630,-3037,-3989,0.095203601,0.029398752,-9.828490257,9.828995307
1930830.761,301395750,-976298630,-3037,-3989,0.109448947,0.015806744,-9.827623367,9.828245519
1930930.761,301395750,-976298630,-3037,-3989,0.101107426,0.033793159,-9.853928566,9.854505207
1931030.761,301395750,-976298630,-3037,-3989,0.085822135,0.000679028,-9.833708763,9.834083279
1931130.761,301395749,-976298628,-3038,-3987,0.125502363,0.034330282,-9.854326248,9.855185194
1931230.761,301395749,-976298628,-3038,-3987,0.127158985,0.022987012,-9.852635384,9.853482725
1931330.761,301395748,-976298627,-3039,-3986,0.120014615,0.027929459,-9.84940052,9.850171276
1931430.761,301395748,-976298627,-3039,-3986,0.098631971,0.019812789,-9.834225655,9.834740212
1931530.761,301395747,-976298627,-3040,-3986,0.092595235,0.020694135,-9.823607445,9.824065622
1931630.761,301395747,-976298627,-3040,-3986,0.091462679,0.045002587,-9.839430809,9.839958806
1931730.761,301395746,-976298626,-3041,-3985,0.132225215,-0.008282543,-9.866595268,9.8674847
1931830.761,301395746,-976298626,-3041,-3985,0.12026263,0.03828973,-9.826752663,9.827563131
1931930.761,301395746,-976298625,-3041,-3984,0.094559148,0.008247036,-9.801673889,9.802133466
1932030.761,301395746,-976298625,-3041,-3984,0.082139187,0.023395479,-9.816387177,9.816758701
1932130.761,301395746,-976298625,-3041,-3984,0.110897079,0.019621683,-9.841712952,9.842357289
1932230.761,301395746,-976298625,-3041,-3984,0.106304616,0.033831742,-9.832501411,9.833134254
1932330.761,301395746,-976298624,-3041,-3983,0.105918139,0.0112166,-9.81330204,9.813880038
1932430.761,301395746,-976298624,-3041,-3983,0.10446202,0.042820778,-9.847481728,9.848128873
1932530.761,301395746,-976298624,-3041,-3983,0.098753646,0.027208075,-9.839404106,9.839937283
1932630.761,301395746,-976298624,-3041,-3983,0.108020946,0.008479648,-9.832235336,9.832832356
1932730.761,301395746,-976298624,-3041,-3983,0.096493259,0.030697083,-9.837173462,9.837694597
1932830.761,301395746,-976298624,-3041,-3983,0.111803539,0.016626058,-9.847445488,9.848094186
1932930.761,301395746,-976298623,-3041,-3982,0.114671476,0.049802456,-9.825590134,9.826385465
1933030.761,301395746,-976298623,-3041,-3982,0.108082235,-0.003888943,-9.822914124,9.823509494
1933130.761,301395746,-976298623,-3041,-3982,0.101576097,0.01871606,-9.843226433,9.843768313
1933230.761,301395746,-976298622,-3041,-3981,0.120465413,0.003347074,-9.848842621,9.849579894
1933330.761,301395746,-976298621,-3041,-3980,0.120512143,0.015169865,-9.852070808,9.852819521
1933430.761,301395746,-976298621,-3041,-3980,0.01333455,0.017198617,-9.79620266,9.796226832
1933530.761,301395745,-976298620,-3042,-3979,0.101704553,0.002341561,-9.665584564,9.666119918
1933630.761,301395745,-976298620,-3042,-3979,0.008247662,0.080963515,-9.814455032,9.814792443
1933730.761,301395744,-976298620,-3043,-3979,0.106620356,-0.017634174,-9.981911659,9.982496643
1933830.761,301395744,-976298620,-3043,-3979,0.119373329,0.037497129,-9.850816727,9.851611351
1933930.761,301395743,-976298619,-3044,-3978,0.127936378,0.020625876,-9.83212471,9.832978667
1934030.761,301395743,-976298619,-3044,-3978,0.14719753,0.052333225,-9.797008514,9.798254013
1934130.761,301395743,-976298620,-3044,-3979,0.126743719,-0.033543676,-9.729375839,9.730259163
1934230.761,301395743,-976298620,-3044,-3979,0.104016311,0.06907101,-9.87121582,9.872005468
1934330.761,301395742,-976298620,-3045,-3979,0.112475112,0.017958196,-9.900932312,9.901587438
1934430.761,301395742,-976298620,-3045,-3979,0.116101742,-0.006084769,-9.817077637,9.817766037
1934530.761,301395741,-976298619,-3046,-3978,0.098350614,0.043080829,-9.840252876,9.840838657
1934630.761,301395741,-976298619,-3046,-3978,0.110083506,0.006781862,-9.857364655,9.857981655
1934730.761,301395740,-976298618,-3047,-3977,0.106135041,0.017124237,-9.818613052,9.819201605
1934830.761,301395740,-976298618,-3047,-3977,0.098412253,0.033865176,-9.835456848,9.836007484
1934930.761,301395740,-976298618,-3047,-3977,0.118819453,0.024054887,-9.849020958,9.849767029
1935030.761,301395740,-976298618,-3047,-3977,0.110152811,0.030630119,-9.842029572,9.842693632
1935130.761,301395740,-976298619,-3047,-3978,0.104440577,0.033565402,-9.820876122,9.821488801
1935230.761,301395740,-976298619,-3047,-3978,0.08819782,0.009270199,-9.840006828,9.840406454
1935330.761,301395740,-976298619,-3047,-3978,0.132067934,0.041761376,-9.845226288,9.846200618
1935430.761,301395740,-976298619,-3047,-3978,0.096605465,-0.008886886,-9.828408241,9.828887025
1935530.761,301395739,-976298620,-3048,-3979,0.111012138,0.057172801,-9.831459045,9.832252
1935630.761,301395739,-976298620,-3048,-3979,0.109405711,0.005889322,-9.827345848,9.827956589
1935730.761,301395739,-976298619,-3048,-3978,0.094571859,0.020654662,-9.830627441,9.831104025
1935830.761,301395739,-976298619,-3048,-3978,0.088896982,0.019976614,-9.85346508,9.853886331
1935930.761,301395739,-976298619,-3048,-3978,0.127949938,0.01536418,-9.863874435,9.864716221
1936030.761,301395739,-976298619,-3048,-3978,0.109522231,0.026874583,-9.832324028,9.832970719
1936130.761,301395738,-976298618,-3049,-3977,0.105135977,0.015406239,-9.841888428,9.842462027
1936230.761,301395738,-976298618,-3049,-3977,0.10422457,0.031042283,-9.850369453,9.850969737
1936330.761,301395738,-976298619,-3049,-3978,0.102047697,0.019175414,-9.847110748,9.847658174
1936430.761,301395738,-976298619,-3049,-3978,0.119232044,0.034737561,-9.832214355,9.832998633
1936530.761,301395737,-976298618,-3050,-3977,0.125410616,0.023494396,-9.833288193,9.834115949
1936630.761,301395737,-976298618,-3050,-3977,0.097321726,0.028900117,-9.838236809,9.838760605
1936730.761,301395737,-976298618,-3050,-3977,0.101572372,0.021353817,-9.832705498,9.833253294
1936830.761,301395737,-976298618,-3050,-3977,0.105802834,0.031748869,-9.832905769,9.833526229
1936930.761,301395736,-976298619,-3051,-3978,0.103914857,0.015414706,-9.850703239,9.851263382
1937030.761,301395736,-976298619,-3051,-3978,0.106073759,0.034568321,-9.828831673,9.829464821
1937130.761,301395736,-976298619,-3051,-3978,0.1107191,0.028530452,-9.832574844,9.833239587
1937230.761,301395736,-976298619,-3051,-3978,0.098362438,0.027776483,-9.841147423,9.841678175
1937330.761,301395736,-976298618,-3051,-3977,0.104077138,0.022565207,-9.845293999,9.845869954
1937430.761,301395736,-976298618,-3051,-3977,0.120458834,0.027197069,-9.8399086,9.840683475
1937530.761,301395736,-976298618,-3051,-3977,0.103427649,0.020660657,-9.831561089,9.832126809
1937630.761,301395736,-976298618,-3051,-3977,0.105336517,0.018616548,-9.848700523,9.849281413
1937730.761,301395736,-976298619,-3051,-3978,0.098765694,0.023524662,-9.841144562,9.841668271
1937830.761,301395736,-976298619,-3051,-3978,0.117436446,0.027847426,-9.849634171,9.850373602
1937930.761,301395736,-976298620,-3051,-3979,0.109225333,0.028413339,-9.835507393,9.836154897
1938030.761,301395736,-976298620,-3051,-3979,0.102356017,0.027592521,-9.843213081,9.84378392
1938130.761,301395736,-976298619,-3051,-3978,0.094202355,0.017326975,-9.828412056,9.828878769
1938230.761,301395736,-976298619,-3051,-3978,0.113963641,0.025052136,-9.84412384,9.844815362
1938330.761,301395736,-976298619,-3051,-3978,0.117572047,0.034324542,-9.827262878,9.828026101
1938430.761,301395736,-976298619,-3051,-3978,0.101356305,0.024278902,-9.831530571,9.832082991
1938530.761,301395737,-976298618,-3050,-3977,0.109827995,0.039194863,-9.83317852,9.833869952
1938630.761,301395737,-976298618,-3050,-3977,0.102375731,0.003847953,-9.845981598,9.846514572
1938730.761,301395737,-976298618,-3050,-3977,0.10375645,0.040079985,-9.832636833,9.833265933
1938830.761,301395737,-976298618,-3050,-3977,0.102767073,0.009516477,-9.828069687,9.828611571
1938930.761,301395737,-976298619,-3050,-3978,0.104329824,0.016707661,-9.837327957,9.837895364
1939030.761,301395737,-976298619,-3050,-3978,0.156891525,0.026286656,-9.819054604,9.820343133
1939130.761,301395737,-976298618,-3050,-3977,0.107218549,-0.000330885,-9.800535202,9.801121679
1939230.761,301395737,-976298618,-3050,-3977,0.105795257,0.039449833,-9.917899132,9.918541834
1939330.761,301395736,-976298618,-3051,-3977,0.158385023,0.021087442,-9.875408173,9.876700718
1939430.761,301395736,-976298618,-3051,-3977,0.142996714,0.008835623,-9.821905136,9.822949996
1939530.761,301395736,-976298617,-3051,-3976,0.074032083,0.019447397,-9.806632996,9.806931715
1939630.761,301395736,-976298617,-3051,-3976,0.109794229,0.009634114,-9.845563889,9.846180776
1939730.761,301395736,-976298616,-3051,-3975,0.092108093,0.025692824,-9.837579727,9.838044466
1939830.761,301395736,-976298616,-3051,-3975,0.132942587,0.040530574,-9.833826065,9.83480816
1939930.761,301395736,-976298614,-3051,-3973,0.077571824,0.020000586,-9.837599754,9.837925916
1940030.761,301395736,-976298614,-3051,-3973,0.08321546,0.013472716,-9.819369316,9.819731162
1940130.761,301395736,-976298614,-3051,-3973,0.110371605,0.000331257,-9.837091446,9.837710614
1940230.761,301395736,-976298614,-3051,-3973,0.112892419,0.044557154,-9.833172798,9.833921767
1940330.761,301395735,-976298614,-3052,-3973,0.115901403,0.037938245,-9.825598717,9.826355509
1940430.761,301395735,-976298614,-3052,-3973,0.096246898,0.020531626,-9.806898117,9.80739189
1940530.761,301395734,-976298613,-3053,-3972,0.077363648,0.009014904,-9.833130836,9.833439299
1940630.761,301395734,-976298613,-3053,-3972,0.121189781,-0.00023554,-9.863877296,9.864621753
1940730.761,301395734,-976298612,-3053,-3971,0.117674187,0.05104987,-9.826749802,9.827586935
1940830.761,301395734,-976298612,-3053,-3971,0.11114639,-0.012976854,-9.825689316,9.826326498
1940930.761,301395733,-976298611,-3054,-3970,0.109797962,0.015652874,-9.814876556,9.815503167
1941030.761,301395733,-976298611,-3054,-3970,0.09982641,0.030158723,-9.838723183,9.839275823
1941130.761,301395733,-976298610,-3054,-3969,0.105287664,0.006430456,-9.863117218,9.863681265
1941230.761,301395733,-976298610,-3054,-3969,0.11239066,0.076099828,-9.819643021,9.820581037
1941330.761,301395733,-976298609,-3054,-3968,0.085439004,0.014245084,-9.847187042,9.847567994
1941430.761,301395733,-976298609,-3054,-3968,0.116761811,0.018458681,-9.845553398,9.846263035
1941530.761,301395733,-976298610,-3054,-3969,0.108826846,0.016010543,-9.838467598,9.839082493
1941630.761,301395733,-976298610,-3054,-3969,0.105459176,0.034232348,-9.829680443,9.830305748
1941730.761,301395732,-976298609,-3055,-3968,0.109345526,0.010593815,-9.817424774,9.818039411
1941830.761,301395732,-976298609,-3055,-3968,0.118558235,0.041228965,-9.847705841,9.848505786
1941930.761,301395731,-976298608,-3056,-3967,0.111448638,0.004840962,-9.847604752,9.848236572
1942030.761,301395731,-976298608,-3056,-3967,0.11471121,0.021311637,-9.866763115,9.867452924
1942130.761,301395730,-976298608,-3057,-3967,0.111836329,0.025693154,-9.827780724,9.828450613
1942230.761,301395730,-976298608,-3057,-3967,0.10033007,-0.01122648,-9.824083328,9.824602048
1942330.761,301395730,-976298607,-3057,-3966,0.097657032,0.050323945,-9.835659981,9.836273515
1942430.761,301395730,-976298607,-3057,-3966,0.117027409,0.00569429,-9.842363358,9.843060718
1942530.761,301395730,-976298606,-3057,-3965,0.11836981,0.03276483,-9.82691288,9.827680382
1942630.761,301395730,-976298606,-3057,-3965,0.110729955,0.017223293,-9.824726105,9.825365174
1942730.761,301395730,-976298605,-3057,-3964,0.1051322,0.001408605,-9.826433182,9.826995667
1942830.761,301395730,-976298605,-3057,-3964,0.105637662,0.017685108,-9.836624146,9.837207259
1942930.761,301395730,-976298604,-3057,-3963,0.089501165,0.020156326,-9.831282616,9.831710665
1943030.761,301395730,-976298604,-3057,-3963,0.116659671,0.026880609,-9.84284687,9.843574887
1943130.761,301395730,-976298603,-3057,-3962,0.085903913,0.038254838,-9.832145691,9.832595375
1943230.761,301395730,-976298603,-3057,-3962,0.113684334,0.005716485,-9.823093414,9.8237529
1943330.761,301395729,-976298601,-3058,-3960,0.094187304,0.035865877,-9.823579788,9.824096776
1943430.761,301395729,-976298601,-3058,-3960,0.100016885,0.01733263,-9.852132797,9.852655706
1943530.761,301395729,-976298601,-3058,-3960,0.117529139,0.032135352,-9.847360611,9.848114377
1943630.761,301395729,-976298601,-3058,-3960,0.12332768,0.042916585,-9.865820885,9.86668502
1943730.761,301395728,-976298601,-3059,-3960,0.093378104,0.013745901,-9.857016563,9.857468435
1943830.761,301395728,-976298601,-3059,-3960,0.118445016,0.019334152,-9.865466118,9.866196063
1943930.761,301395729,-976298601,-3058,-3960,0.114209123,0.026805352,-9.860236168,9.860934009
